Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1992,24.64652033310906,23.186617341275042,31.538183504437413,25.546256457467525,23.49305519884642,27.34729732529898,24.559701051441603,35.58598782059205,42.01975051806847,28.318789660600235,21.56144788495257,24.696666381684995
1993,26.714089073043947,30.255346304607333,22.521436263746835,26.98923449471559,28.635119341415653,29.4622901831409,34.01791092195002,37.96479860710884,33.25230308140692,28.95399615029258,32.5803840912734,31.892436289178992
1994,30.554320511833424,28.16254578064849,25.5230457155235,23.47259471310239,26.285901210643615,28.936357506381356,26.33157913460004,33.96209139181406,44.579659105073276,26.82670730997231,20.273028402042115,28.30056618801203
1995,25.64548951794527,21.14087969065975,26.931983581166836,25.835777985957392,38.52231562707157,39.2194983921233,30.207439644261985,31.236810402424457,32.43900099261053,28.28461326672422,26.884706811988526,23.244442512420623
1996,32.66946559665847,26.5001562956442,32.24908193525459,31.199385304988763,28.31112783920443,32.65673506157849,27.90194283656529,27.098519155624707,37.85494894896226,32.352614383498,30.431975127291416,32.115486137212365
1997,24.60893426775881,25.62311851414209,20.657038455069863,11.21099160167776,18.78435566490954,25.95810010241211,28.332852772668534,28.324277009188425,30.794943515363553,14.960458872194183,26.837667862289642,27.80783642760797
1998,32.769569592333404,22.01407962041689,26.507650221201942,22.49981668505397,29.296452228685762,34.35154292906262,33.30210376764109,31.291297382040984,35.19477011818231,31.442086846276197,34.762362918197056,25.726961851518812
1999,33.252570133160425,29.979130394109127,44.05838941620668,35.2951694357313,27.759494663276495,36.79950043005958,23.017035374667287,23.36546948093137,38.38289233283899,30.15397074808205,29.692639880730525,23.164078521784884
2000,28.217216138179342,23.293790095433494,24.029512008390054,24.300165229124087,29.152383481736557,33.56804224622983,23.908867363525207,28.514318980122752,34.179913430283285,36.30505284776268,32.700979587912435,34.13800549524198
2001,36.34143486335834,33.10224804540339,19.155002556466165,25.160394906487277,25.65053943846827,29.557371215027,33.70206928497971,29.0818655967237,37.28288131587317,28.407792447769534,27.112003904196232,30.047851217499925
2002,24.266404177954467,31.215855368721307,26.76010499667582,26.65282382601356,23.45563417952887,29.829675268022186,27.245855522313477,23.06631293231335,33.026308913515834,22.563334689986892,30.407294824701243,30.4425660726171
2003,28.815409191140255,26.329219353767712,27.55537498107035,28.520573369928915,22.780671446800167,27.22675403225334,33.973910253647766,40.592586274915284,36.356165997755944,31.387108327999293,32.858878246925016,26.989482243834782
2004,26.95572490587813,27.32780451784071,36.88000297689413,20.358675582615305,26.249656219378252,28.646249050986924,28.075937535734685,34.75767015821891,41.25754805876045,26.254841629841028,21.440876908822748,33.73102711567518
2005,29.20625095830524,31.768618696422838,23.125070091763334,20.97599601232581,23.547369184065854,31.189455726149767,28.927641128118207,33.950275372335064,38.18377729940575,27.800778227419265,27.084990863832164,31.61636249369734
2006,40.07403046260681,36.05592609369743,27.56861958582955,22.2522426376984,31.950184214705693,35.426240441058404,28.256927725983477,30.89703728699764,33.35046050836547,23.624635410933404,24.131210280949993,28.691077038405904
2007,25.43503324686572,22.747790157951524,31.18737596627248,22.06150055910334,27.113662254140966,25.588061407458017,26.39167928857728,35.37340185374086,32.22824637207812,37.6023863495361,26.668127338585105,35.74332400375802
2008,30.506418655816276,31.479680964341128,24.33434580735252,23.876607250180314,26.65656440210389,31.822219661217126,29.15545937005168,29.65120981068289,35.31806066198661,24.51328938270704,30.165108608522875,35.18392091061591
2009,33.48633460326987,36.22371304892742,27.078827231184345,26.51374234033851,26.211173464069926,39.46718167767451,38.695534749795094,36.787246215784954,34.860679778935484,30.5713762155855,32.793685024495744,30.28030091023801
2010,34.761492636244746,33.15023323498894,32.2149854590165,29.68950227403437,29.858271711637066,22.702497363942477,29.048324181497783,32.03283370183185,31.678338020463286,26.56988360144701,29.704173770308223,30.52333016542655
2011,30.10348792518293,27.75611388164066,25.091305642384267,19.429800254859416,30.16363610402458,27.004068829055687,33.1500596248107,28.876457435765438,38.057353006365275,27.164379204759953,34.06981254245271,34.188864842049256
2012,31.647964164420713,32.331255206187656,30.29075497583902,22.178490685885517,28.117277503976574,31.573100677998276,34.01772486896221,31.22739304243906,37.08277893353572,26.22813338251426,28.393193086999762,33.46476922647974
2013,29.50505159384485,36.3446013607844,20.774506611565876,20.23869761717849,28.13734564637937,35.90564212068595,35.40599328433263,28.538649334713003,33.79348672695541,27.113141709225776,26.38965159753901,25.017794064582045
2014,32.54547261501942,36.30566967133412,22.706509245355836,23.322495013014198,29.87145186857748,33.5203773947445,32.50603244820193,34.300707145419565,35.67508602040533,27.837633138947027,34.96474713618502,33.801077501740856
2015,28.926009466392472,26.998194295814844,28.88211108207031,22.359123684197698,25.132870480354878,30.769848812824545,19.473462050719057,30.25892643540558,45.534090617809724,23.273035353564797,32.27060921386054,24.426533795322513
2016,26.426892293892056,28.27851490747802,24.95619662414929,24.138894933776218,28.594467014728327,33.10703842575837,28.76366493705486,23.911354504966248,33.0350674380454,37.76192519385868,32.71280451692759,34.83787563667336
2017,27.94000617568233,29.82540045012743,25.61440722555899,27.245128866418728,23.891138558548626,25.347376558223367,26.246131610704676,36.678324247045005,42.58409186710368,32.759391071792365,28.80086210158748,39.3579132684115
2018,41.56171032484078,28.64956350087483,20.845126546399655,22.660232865197553,27.103442586302986,29.358814673081298,29.99201143401148,29.12710054871679,39.99283212316428,19.30160235668578,29.85337203242938,31.610275334119283
2019,25.621840621846356,28.591864903176052,24.38513733261661,25.23965364293772,28.85382814974373,29.10759201031071,26.70128962287993,28.755890240127354,35.265007833717284,25.94882806407352,33.4118425977932,24.917388232750902
